Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2006-02-13,8.591891288757324,8.713674775487792,8.497199844758526,8.615254434403463,787923288
2006-02-14,8.532740592956543,8.740765129857335,8.509875643334345,8.582696638806892,585573840
2006-02-15,8.509377479553223,8.599348371516367,8.396293486733411,8.481790080927965,517362120
2006-02-16,9.107852935791016,9.12127298663542,8.561818164656405,8.591145460467411,851767380
2006-02-17,9.164767265319824,9.249021208366871,9.037268723463905,9.192355610716136,572235192
2006-02-21,9.111083984375,9.283816118339011,9.074299840500062,9.107355087332602,347092560
2006-02-22,9.083745002746582,9.169738854496615,9.043234797849722,9.125002502578413,258788952
2006-02-23,9.396403312683105,9.475189408113415,9.081259878103657,9.086726780509482,501561936
2006-02-24,9.379751205444336,9.446110804421824,9.282574452306584,9.377266852388972,259112628
2006-02-27,9.702351570129395,9.735158669519958,9.451330565698392,9.47593541667039,408079512
2006-02-28,9.012415885925293,9.880302740013004,8.413194323234782,9.772438445047998,1575926496
2006-03-01,9.066596984863281,9.182165341303124,8.979609581429788,9.160045790119725,481965552
2006-03-02,9.356141090393066,9.471709435072922,9.001976367760841,9.053671365651534,732478788
2006-03-03,9.399137496948242,9.62431098072478,9.338991153294412,9.551240887655073,478001520
2006-03-06,9.148612976074219,9.528873353752266,9.12475352739635,9.466987109593166,357230412
2006-03-07,9.057896614074707,9.157311456378519,8.901319871265766,9.072063960770022,414736848
2006-03-08,8.795194625854492,8.948044367447237,8.712183331071035,8.796437275879091,469354176
2006-03-09,8.524785995483398,8.910762305184972,8.48750555435784,8.832722571780327,555859584
2006-03-10,8.388092041015625,8.562067775861518,8.240212903182057,8.53721382884303,772250976
2006-03-13,8.377157211303711,8.601834415205792,8.337143309065873,8.473341361658932,545150304
2006-03-14,8.727592468261719,8.757664217038158,8.266806139970827,8.379144721982671,737289972
2006-03-15,8.562067031860352,8.755924202620633,8.463398547211675,8.717898358400092,510241248
2006-03-16,8.419656753540039,8.667695193571461,8.398034453535542,8.664216341763826,400267332
2006-03-17,8.445008277893066,8.494467082672141,8.32422021388053,8.420403424668171,341725932
2006-03-20,8.653777122497559,8.700999719008419,8.488500876134985,8.50838422421458,415887696
2006-03-21,8.44823932647705,8.740019639272985,8.427361478254083,8.69901218490372,392850756
2006-03-22,8.455695152282715,8.552126506557274,8.388092901967465,8.444013104571495,303536160
2006-03-23,8.497200012207031,8.593134108077596,8.455197116014276,8.5086320134032,297090612
2006-03-24,9.091448783874512,9.198071371256251,9.009681090100225,9.16153632567993,606616776
2006-03-27,9.188130378723145,9.23833362791801,9.071566588983252,9.123509737598381,280667052
2006-03-28,9.37477970123291,9.39118419637988,9.224913461792669,9.238333513278663,357474168
2006-03-29,9.81667709350586,9.916589181469705,9.432191533780511,9.442879081184804,760338900
2006-03-30,9.654134750366211,9.779893382685755,9.534091171010779,9.67277355170542,587879532
2006-03-31,9.692907333374023,9.739383582571408,9.544530936991002,9.66159103617691,1459395144
2006-04-03,9.68545150756836,9.754297359576645,9.641461501012603,9.681227254597347,324583092
2006-04-04,10.049307823181152,10.063226071624943,9.646678800029953,9.690421595955643,627999372
2006-04-05,10.140022277832031,10.303559551612974,10.011529246799403,10.145241028576443,535883580
2006-04-06,10.219305992126465,10.286659134891464,10.076397459207207,10.102742206451111,343596060
2006-04-07,10.094539642333984,10.260811315111429,10.041353847247972,10.249875617030026,280754964
2006-04-10,10.34854507446289,10.368179323769331,10.071923790420936,10.117406486317924,372431196
2006-04-11,10.18152904510498,10.416147434777908,10.096032449062012,10.349539687661302,443843712
2006-04-12,10.1638822555542,10.2230340989801,10.07043251524362,10.165124905524173,240439320
2006-04-13,9.995126724243164,10.184014264875373,9.953870174882749,10.15592961642993,261853884
2006-04-17,10.110944747924805,10.252112438448709,9.962319263195186,10.027187107945135,330049620
2006-04-18,10.046821594238281,10.18575403349856,9.978723994481417,10.138531438590805,325178496
2006-04-19,10.20240592956543,10.28044567809792,10.108707085669295,10.253853724947872,270996732
2006-04-20,10.314247131347656,10.339101081233508,10.145242924121106,10.215082324400557,490369140
2006-04-21,10.863511085510254,11.202016699166807,10.840397038678091,11.156784051463003,901149948
2006-04-24,10.948015213012695,11.052399713702428,10.849097614945057,10.920675964193086,353102544
2006-04-25,10.61646556854248,10.96143350928971,10.58763552310729,10.926390214468704,382377240
2006-04-26,10.586891174316406,10.68804496807784,10.526248528288228,10.630881173766305,290820888
2006-04-27,10.439260482788086,10.610252726858427,10.423354183472622,10.510838829707675,333182484
2006-04-28,10.387314796447754,10.580924756982666,10.346555502650041,10.404463743175954,296555148
2006-05-01,9.914101600646973,10.424594828904283,9.905403999210403,10.400487233416422,414033552
2006-05-02,9.812203407287598,10.0033271326431,9.653140428764365,9.968283836570807,523647828
2006-05-03,9.79654598236084,9.978723967702345,9.71477828550094,9.850727227786823,322565112
2006-05-04,9.810961723327637,9.913359117797315,9.747833775099886,9.81792132128682,185893920
2006-05-05,9.799777030944824,9.95834372452633,9.737146331490946,9.88179477614654,242357400
2006-05-08,9.811707496643066,9.86986484690451,9.694150146029092,9.81990974495771,204539256
2006-05-09,10.160155296325684,10.165125896690245,9.786109094615872,9.83457244817035,365258376
2006-05-10,10.015507698059082,10.232478948155908,9.987671199716383,10.14797684849143,247240512
2006-05-11,9.618346214294434,10.058503845926387,9.568142016037662,10.026443095992573,355356288
2006-05-12,9.298480033874512,9.565407316135246,9.28406453613121,9.5323520683533,403100496
2006-05-15,9.349926948547363,9.448098193748374,9.152339913850172,9.343216449056294,343260396
2006-05-16,9.228144645690918,9.366330740282196,9.193101346168081,9.344707492948313,259384356
2006-05-17,9.307676315307617,9.440394562737431,9.201302817581713,9.210995866960458,425326248
2006-05-18,9.220439910888672,9.489356207500352,9.21348125987218,9.41404990783108,233166600
2006-05-19,9.196331977844238,9.307676072938477,8.961465438460284,9.277354275524887,455472072
2006-05-22,9.21944522857666,9.271140223255674,9.077779348325109,9.142398091673877,343831824
2006-05-23,9.334518432617188,9.540804029188749,9.284313285565934,9.3004696309241,358960680
2006-05-24,9.475438117980957,9.529868465517875,9.235850064062406,9.3785095158679,381769848
2006-05-25,9.518683433532715,9.518932531831775,9.253246938051362,9.421505735502805,327456216
2006-05-26,9.477922439575195,9.590510126183506,9.445115343742412,9.557453932071262,146533320
2006-05-30,9.244051933288574,9.469226396448605,9.231873582699858,9.401623195980404,172467360
2006-05-31,9.241067886352539,9.400877219471507,9.11580649569035,9.290277583092434,318932748
2006-06-01,9.509486198425293,9.518681996982622,9.23559934494706,9.283815486378513,250868880
2006-06-02,9.430451393127441,9.620334364484574,9.380993546966593,9.614369265953014,255200544
2006-06-05,9.306184768676758,9.480409615830636,9.298977966417457,9.349430317941762,222117660
2006-06-06,9.692659378051758,9.692907529214093,9.352412878810785,9.359372477058235,409981608
2006-06-07,9.606167793273926,9.813695084404655,9.605918694982357,9.773433033924409,356095548
2006-06-08,9.774923324584961,9.799031870525813,9.409326611566625,9.636985389618282,413965620
2006-06-09,9.607660293579102,9.827863200561097,9.577337546701665,9.747337199014337,246053700
2006-06-12,9.482645988464355,9.70508604212223,9.46922593549409,9.65165019284025,200563236
2006-06-13,9.606417655944824,9.618346907777342,9.397646751028008,9.466739803186035,306057636
2006-06-14,9.55347728729248,9.720245277438655,9.407587143557166,9.688681777386853,310569120
2006-06-15,9.717761039733887,9.7488272907158,9.51893229774065,9.608901297154429,271156572
2006-06-16,9.710304260253906,9.71602120818799,9.643200210521963,9.670538511577204,211971816
2006-06-19,9.646679878234863,9.812205235475409,9.617849826398691,9.714033031957847,305018676
2006-06-20,9.62257194519043,9.739383896990082,9.606168395448531,9.643945148231928,161434404
2006-06-21,9.994379997253418,10.04085719041307,9.686693420345309,9.719251418243518,349426224
2006-06-22,9.940200805664062,10.090565259167006,9.643200796170337,9.980712904543358,236239524
2006-06-23,10.06223201751709,10.183765467415245,9.959835568111409,10.010038820331332,212379408
2006-06-26,10.04632568359375,10.147728580884227,10.022217135765091,10.109205481731442,141905952
2006-06-27,9.999103546142578,10.140272199135135,9.966545544662381,10.083357497551233,164119716
2006-06-28,10.09329891204834,10.102493764568962,9.969527369759279,10.041105716436336,148271580
2006-06-29,10.384084701538086,10.39377680261498,10.086090242306401,10.140022385326093,266061672
2006-06-30,10.421863555908203,10.421863555908203,10.247888759425175,10.32915920969315,250069680
2006-07-03,10.518047332763672,10.532212785198675,10.42484574036185,10.439509389372194,86181732
2006-07-05,10.474801063537598,10.50810541059839,10.33015262092829,10.476292811870241,199224576
2006-07-06,10.517796516418457,10.57222685613945,10.487723820022527,10.522518964978506,147336516
2006-07-07,10.449699401855469,10.634609886157412,10.336117215777646,10.588879040931008,241434324
2006-07-10,10.393777847290039,10.568498989629548,10.348545196293097,10.524011739230101,177278544
2006-07-11,10.551847457885742,10.564024859124103,10.265284991394944,10.401482078061646,238613148
2006-07-12,10.37016773223877,10.506612970750803,10.357243983248788,10.49045852129876,196071732
2006-07-13,10.160901069641113,10.39725937678148,10.11119411703047,10.28939412463188,276703020
2006-07-14,10.028429985046387,10.227010553281985,9.906895604758557,10.198180507367717,301781916
2006-07-17,10.137537956237793,10.214833257578727,10.033898850763777,10.056516598757522,232243524
2006-07-18,10.017247200012207,10.20414670730431,9.88527434465789,10.18376610831829,341130528
2006-07-19,9.91658878326416,9.969775525588547,9.808723550433376,9.817422099832488,340399260
2006-07-20,9.621328353881836,10.051792917990399,9.585041458782015,10.047815869741179,501046452
2006-07-21,9.69564151763916,9.736400817899593,9.386959480445837,9.596972073387386,469713816
2006-07-24,9.715274810791016,9.789587556419873,9.474444118160434,9.762993708959167,323120556
2006-07-25,9.677000045776367,9.725465287852204,9.538813962360686,9.569134810407858,230213556
2006-07-26,9.581066131591797,9.740378229876795,9.518932679991087,9.648171130691052,221054724
2006-07-27,9.504019737243652,9.630524734014761,9.393421040145167,9.627542184433416,225418356
2006-07-28,9.646183013916016,9.681971715095967,9.48736816618268,9.49407866604665,163180656
2006-07-31,9.608405113220215,9.672278462596056,9.526636466488178,9.643200261890405,183628188
2006-08-01,9.332777976989746,9.587776009892666,9.332777976989746,9.571372461493922,218309472
2006-08-02,9.126991271972656,9.37403617387081,9.076537972993954,9.335014876969732,283628088
2006-08-03,9.329795837402344,9.392426537157917,9.030806844489721,9.071069843107653,252826920
2006-08-04,9.291521072387695,9.461271603340155,9.239327879742367,9.43343416050201,203604192
2006-08-07,9.39342212677002,9.437662179012165,9.22441790998355,9.233116461435987,157718124
2006-08-08,9.469223976135254,9.556210413414709,9.421753236090543,9.514456620435238,229498272
2006-08-09,9.368318557739258,9.560685894311298,9.353903059875483,9.513961496110523,172267560
2006-08-10,9.300219535827637,9.386462481957246,9.256974934325422,9.292266385912745,170305524
2006-08-11,9.158554077148438,9.327061017238215,9.146127577078301,9.305189619401357,150509340
2006-08-14,9.181668281555176,9.323334173337456,9.162779432841418,9.23311512929292,198533268
2006-08-15,9.468478202819824,9.48587530190261,9.260452731508442,9.297982274956627,267660072
2006-08-16,9.63624095916748,9.654383459308805,9.49706037390162,9.530861021384966,233893872
2006-08-17,9.588521957397461,9.692906448047541,9.541796614168712,9.603184658602014,203004792
2006-08-18,9.527877807617188,9.620582140950715,9.4630099682524,9.601195097907294,197889912
2006-08-21,9.377265930175781,9.419516029373192,9.325569986302623,9.397148329798092,160771068
2006-08-22,9.401870727539062,9.425978326378626,9.316125038207957,9.387953426735677,166397436
2006-08-23,9.281082153320312,9.401373896011327,9.261945153508714,9.385715747984337,145546308
2006-08-24,9.288538932800293,9.354897580214883,9.252003885765234,9.306184184168137,139160700
2006-08-25,9.276857376098633,9.328055122512417,9.257968528503959,9.272383078548753,98569332
2006-08-28,9.467982292175293,9.467982292175293,9.320103140494872,9.335264040124342,166393440
2006-08-29,9.418274879455566,9.50203157649349,9.37478023344483,9.46375662897509,178221600
2006-08-30,9.463010787963867,9.559940328727192,9.407338742345603,9.424736789368552,161614224
2006-08-31,9.407835960388184,9.497804956043746,9.399633712758147,9.48140235506719,118277604
2006-09-01,9.409575462341309,9.47618415755228,9.374532162365329,9.46897546120597,106809084
2006-09-05,9.552732467651367,9.578579966027776,9.380744785710043,9.441139279442977,162809028
2006-09-06,9.447850227355957,9.523653773830269,9.435920976439546,9.496563624190637,148815036
2006-09-07,9.406841278076172,9.487863571099178,9.379750182881452,9.429208977412552,153526320
2006-09-08,9.390935897827148,9.464005048801607,9.36285124820118,9.36285124820118,123212664
2006-09-11,9.546022415161133,9.560934215582007,9.388947472732381,9.401125821932814,180986832
2006-09-12,9.740129470825195,9.760758220737515,9.565657414232058,9.568639963978335,217470312
2006-09-13,10.104729652404785,10.109452100792327,9.81965895130522,9.820902548323438,390337272
2006-09-14,10.040360450744629,10.097523300109376,9.9894099044797,10.048313600482269,214429356
2006-09-15,10.186996459960938,10.19122165935242,10.108956714643467,10.127347366197922,313214472
2006-09-18,10.30654239654541,10.405956286083049,10.17680576474345,10.189977664686285,283983732
2006-09-19,10.03613567352295,10.326426124734594,9.761006121823996,10.32568072410259,571144284
2006-09-20,9.866881370544434,10.125111044068571,9.80772952690902,10.117903295360495,365546088
2006-09-21,10.111690521240234,10.151456273157738,9.937964810094341,9.948900510264389,427256316
2006-09-22,10.035390853881836,10.126603460260215,9.975244501817556,10.065215405165272,185798016
2006-09-25,10.040360450744629,10.176309396885143,10.003577251600769,10.08012619943283,229262508
2006-09-26,10.112187385559082,10.132317936467727,9.985433298469493,10.078137639385854,211364424
2006-09-27,10.014016151428223,10.22030080442885,10.00034605314056,10.09802195046695,234832932
2006-09-28,10.030420303344727,10.1149224097854,9.954865846476393,10.0428468051325,204091704
2006-09-29,9.988664627075195,10.081119866756081,9.976485331607732,10.068940571288618,132303564
2006-10-02,9.977232933044434,10.090565084913312,9.96132663288242,9.988665882267707,145929924
2006-10-03,10.041851043701172,10.10199738850477,9.89645814963686,9.973503398177067,218369412
2006-10-04,10.331645011901855,10.333385858635788,10.017246955183348,10.064965856243743,266205528
2006-10-05,10.234963417053223,10.394770841458667,10.21135212251057,10.30678990514508,231360408
2006-10-06,10.450940132141113,10.485983426573453,10.183763781522568,10.195445826808346,293166540
2006-10-09,10.662198066711426,10.73551631513958,10.523514719733052,10.55781356652712,303028668
2006-10-10,10.603791236877441,10.882151472570875,10.497914992140407,10.725822879087119,391152456
2006-10-11,10.60006332397461,10.6848145185762,10.531964776342601,10.563280125378848,225190584
2006-10-12,10.623427391052246,10.679099443210147,10.53793078845286,10.65126294356026,193566240
2006-10-13,10.619946479797363,10.674624027263249,10.576700933542538,10.631379428150197,144755100
2006-10-16,10.482008934020996,10.667168527780326,10.471818635292875,10.629888079017654,172603224
2006-10-17,10.454422950744629,10.531716355858283,10.356498901811381,10.445971603999507,208231560
2006-10-18,10.421365737915039,10.556569276972803,10.376381240037306,10.512826481942058,240451308
2006-10-19,10.589126586914062,10.674623173724841,10.427827408573316,10.444230008502297,459679860
2006-10-20,11.424457550048828,11.435145098127967,11.273347705739187,11.407556751757076,465450084
2006-10-23,11.949118614196777,12.045052716020907,11.441855969242269,11.489326717834652,603575820
2006-10-24,11.763460159301758,11.876543195674317,11.716237568321782,11.837274700708019,346061592
2006-10-25,12.093766212463379,12.140987863135834,11.808198212262829,11.867349114398861,367132500
2006-10-26,12.056486129760742,12.226981137411828,12.034117480265182,12.120607634221486,280986732
2006-10-27,11.810434341430664,12.059963573105739,11.743080249642277,12.026660174634808,263895840
2006-10-30,11.844483375549316,11.941164766630294,11.681443337349837,11.80098967804812,262261476
2006-10-31,11.840011596679688,11.983416457755151,11.776634543459226,11.881516301960703,251164584
2006-11-01,11.619060516357422,11.908108289609446,11.563388471216765,11.898912490322786,216834948
2006-11-02,11.678958892822266,11.773899436573704,11.591225150788768,11.619060700228717,209258532
2006-11-03,11.725932121276855,11.77439736838939,11.558418724075029,11.73661966961412,196111692
2006-11-06,11.853928565979004,11.92128171362518,11.739104671341792,11.77489337137777,199460340
2006-11-07,11.745068550109863,11.905374190231086,11.725186149917105,11.853928290303969,195688116
2006-11-08,11.805463790893555,11.972978137659231,11.646400790741868,11.689895438193135,318281400
2006-11-09,11.746561050415039,11.917056999835134,11.72742310243418,11.84274425121699,194972832
2006-11-10,11.769427299499512,11.798505501938118,11.688404048543175,11.775142353521028,111756132
2006-11-13,11.955331802368164,11.958810654296975,11.784089507274977,11.802978356721288,173502324
2006-11-14,12.160871505737305,12.17702595733566,11.942159401246862,11.947130001738664,288647064
2006-11-15,12.226236343383789,12.423076096609826,12.226236343383789,12.263515846268316,334493172
2006-11-16,12.32490348815918,12.36914258442634,12.241892197732724,12.302534841748683,203500296
2006-11-17,12.396730422973633,12.418352722464592,12.252827385133203,12.259041582292964,220219560
2006-11-20,12.303778648376465,12.38703714421421,12.244129555027172,12.38703714421421,204775020
2006-11-21,12.666640281677246,12.6753397788626,12.323164053393906,12.340810251767376,336762900
2006-11-22,12.62588119506836,12.749900888058562,12.570457299002896,12.699447592101642,179847972
2006-11-24,12.551072120666504,12.613205569029715,12.526218173036147,12.538644673280432,69238692
2006-11-27,12.047785758972168,12.47104255870654,12.047785758972168,12.460852260888473,292695012
2006-11-28,12.165841102600098,12.174787803890533,11.855916420940439,11.957815616899854,311592096
2006-11-29,12.045299530029297,12.296073297762607,11.985651385531487,12.283645851171697,252359388
2006-11-30,12.049278259277344,12.188209762785092,11.96825595613751,12.033869208382109,222876900
2006-12-01,11.949614524841309,12.13825391580307,11.892450728619513,12.0783566683453,225030744
2006-12-04,12.050270080566406,12.114393469458994,11.913575745758793,12.004291085650589,195800004
2006-12-05,12.103708267211914,12.164350922023328,12.051266914164007,12.113649468656627,163955880
2006-12-06,12.146206855773926,12.237915753298456,12.042069563759048,12.10271221076663,177833988
2006-12-07,11.995346069335938,12.223004874276366,11.989878219404495,12.183984524116044,186385428
2006-12-08,12.031880378723145,12.143472625262477,11.929731135901323,11.977948230510254,158837004
2006-12-11,12.027406692504883,12.150929143402527,12.024175991670537,12.052011543362285,130405464
2006-12-12,11.973971366882324,12.087800764103084,11.936690918029697,12.025418215813422,167072760
2006-12-13,11.90462875366211,12.066425181579282,11.85566626351905,12.046293684761588,186297516
2006-12-14,11.982420921325684,12.022932068042046,11.861631934588154,11.93594372875768,189766044
2006-12-15,11.937189102172852,12.031881506501527,11.925756152467905,11.99534645539403,207424368
2006-12-18,11.502249717712402,11.997830282985861,11.45055377278258,11.99211428240596,320343336
2006-12-19,11.647146224975586,11.66404702396866,11.395379822490625,11.47540857226196,263216520
2006-12-20,11.50473403930664,11.71847552188495,11.490568587038101,11.681195074790676,174537288
2006-12-21,11.338214874267578,11.563140201342831,11.242280781304027,11.536546355455553,277853868
2006-12-22,11.322807312011719,11.398859015471995,11.25197530738787,11.370526213622455,159372468
2006-12-26,11.371271133422852,11.419486331317785,11.298201041740175,11.346168088496766,82889028
2006-12-27,11.632234573364258,11.63347722347432,11.410291770284621,11.432660419407572,169090740
2006-12-28,11.496285438537598,11.645903540275118,11.488580439692042,11.609617589350462,124523352
2006-12-29,11.444589614868164,11.543754410956174,11.429179618284127,11.484851664332869,102265632
2007-01-03,11.621297836303711,11.846719471286859,11.46024679727505,11.581781187474007,307951740
2007-01-04,12.010753631591797,12.027902579900944,11.640186320862922,11.656341717488854,315188496
2007-01-05,12.108428955078125,12.116133953361906,11.882758221693335,11.991866111957233,274609116
2007-01-08,12.018707275390625,12.175036814256522,11.984409377360818,12.120855568901526,189985824
2007-01-09,12.066427230834961,12.134773934602404,11.959556479049379,12.065184580714496,215040744
2007-01-10,12.164847373962402,12.266498425210631,11.98043317411579,12.039834121994028,238501260
2007-01-11,12.419844627380371,12.470296975876115,12.331862732875852,12.357212982697295,288039672
2007-01-12,12.551072120666504,12.551072120666504,12.426804276798295,12.476262126627264,178769052
2007-01-16,12.533177375793457,12.749900458359146,12.508819731227288,12.614447821399272,302453244
2007-01-17,12.359201431274414,12.619916422561431,12.28712678069418,12.511057625371153,267696036
2007-01-18,12.124335289001465,12.339318475296446,12.114394088974361,12.290605079736803,237042720
2007-01-19,12.172054290771484,12.197156389341668,12.097245244494937,12.12806334370169,198932868
2007-01-22,11.95060920715332,12.244130349888259,11.892450911148465,12.240402399704637,215955828
2007-01-23,11.906121253967285,12.047787152427365,11.86237845548575,11.949366802985743,186433380
2007-01-24,12.403688430786133,12.415370476784695,12.01149882798518,12.040328874859695,242129628
2007-01-25,12.130796432495117,12.538644194646842,12.070402885899847,12.451656801973817,254485260
2007-01-26,12.323412895202637,12.3746115937554,12.104452647840127,12.201382195183461,219640140
2007-01-29,12.239655494689941,12.395735934410212,12.19069394793739,12.377096184340761,190836972
2007-01-30,12.285634994506836,12.377096690585514,12.208589743926716,12.277681844723553,167052780
2007-01-31,12.464083671569824,12.551072013965662,12.315210979626835,12.339567677611997,487755756
2007-02-01,11.973225593566895,12.576174157879798,11.967756796916037,12.575926006732841,625721652
2007-02-02,11.967012405395508,12.053999801413331,11.875301613285036,11.994598857088798,251208540
2007-02-05,11.610611915588379,11.880024512886799,11.586503367623077,11.867597065025846,287987724
2007-02-06,11.717978477478027,11.763212074781942,11.613096732064717,11.633973631260094,212663124
2007-02-07,11.681443214416504,11.78930845445475,11.650873266772175,11.776135606771104,164627208
2007-02-08,11.706795692443848,11.774397943403217,11.560656437637881,11.632732039648474,162904932
2007-02-09,11.479633331298828,11.74780327301562,11.469940282080326,11.722203924346708,194149656
2007-02-12,11.39016056060791,11.49205976651453,11.308889157625837,11.449561510523694,229949820
2007-02-13,11.410290718078613,11.501752409742101,11.36455987224687,11.411533368074084,162341496
2007-02-14,11.580041885375977,11.659573383707608,11.413273890035475,11.432659988735628,227724048
2007-02-15,11.469194412231445,11.585012811090607,11.450554660759044,11.58178211026376,161534304
2007-02-16,11.679702758789062,11.68492340395548,11.483856582277626,11.50224912735866,246832920
2007-02-20,11.733386993408203,11.749542390077144,11.549719161359905,11.643167954051728,162541296
2007-02-21,11.826836585998535,11.89692412678656,11.625025309280367,11.677218501386545,225398376
2007-02-22,11.826589584350586,12.035111380484432,11.790303634052465,11.897173434264888,229526244
2007-02-23,11.696603775024414,11.853927806407931,11.626517180635853,11.8241032601945,155148696
2007-02-26,11.555188179016113,11.811677029722851,11.52586087919564,11.751532575973341,158637204
2007-02-27,11.153553009033203,11.427688991161068,11.113787261249977,11.308390800669603,372139488
2007-02-28,11.170453071594238,11.275335766127625,11.011141926294563,11.19431346785819,320970708
2007-03-01,11.140131950378418,11.244269241783298,10.935587211892411,11.001946806319829,347060592
2007-03-02,10.902780532836914,11.151814424487537,10.902780532836914,11.062589876965534,263080656
2007-03-05,10.959198951721191,11.072282948931132,10.861026755274041,10.861523057586014,253949796
2007-03-06,11.371767044067383,11.40780483924918,11.119006175535201,11.121243324270239,301046652
2007-03-07,11.324296951293945,11.510699187565447,11.29074540119267,11.499515337531689,261102636
2007-03-08,11.301432609558105,11.569354405338991,11.28602355925458,11.41327395733554,214297488
2007-03-09,11.257688522338867,11.392892054815448,11.186608378157331,11.382950855389364,198908892
2007-03-12,11.302178382873535,11.31460583113094,11.211711181611872,11.247998080296247,138477384
2007-03-13,11.010893821716309,11.232091213263077,11.005923221520895,11.18685761491464,254836908
2007-03-14,11.134416580200195,11.150820129590935,10.910733882272307,11.015864731355578,320355324
2007-03-15,11.089431762695312,11.179649861059278,11.033510616236876,11.130937410879682,157610232
2007-03-16,10.956713676452637,11.102108482497298,10.932854224830445,11.076010934563596,226137636
2007-03-19,11.115278244018555,11.146842688923908,10.95124466410292,11.016360657238701,207700092
2007-03-20,11.066815376281738,11.1244764293216,11.025061571813707,11.079490976617363,136723140
2007-03-21,11.346915245056152,11.347413441693435,11.06507517821265,11.06731327451284,231700068
2007-03-22,11.48336124420166,11.486591944883417,11.247003902152112,11.323552849616274,227000772
2007-03-23,11.478140830993652,11.516912078185843,11.360086242896024,11.468696880688208,164287548
2007-03-26,11.556927680969238,11.556927680969238,11.323801038818097,11.446328985402822,188223588
2007-03-27,11.522628784179688,11.562642680498008,11.441108296189586,11.520888884836852,149498352
2007-03-28,11.479385375976562,11.567863576215228,11.43638797878299,11.479135330536135,183480336
2007-03-29,11.455526351928711,11.581782255482004,11.308391653324113,11.5457435078998,159380460
2007-03-30,11.386927604675293,11.517161491996069,11.336724355286645,11.484851644879855,135072792
2007-04-02,11.396122932434082,11.396122932434082,11.236810865542118,11.376984988261748,137802060
2007-04-03,11.74581527709961,11.7868236759631,11.532074732416948,11.533316435327311,259811928
2007-04-04,11.70654582977295,11.755756476690765,11.670757129416181,11.73438232750982,151000848
2007-04-05,11.71872329711914,11.733137846045013,11.671748859342182,11.713503599430036,108523368
2007-04-09,11.636707305908203,11.755756400407572,11.571590359889523,11.755259150961603,122361516
2007-04-10,11.594208717346191,11.700831317026324,11.560905315553995,11.608872367495408,119052828
2007-04-11,11.545247077941895,11.666284228536222,11.497528177531512,11.583272928715504,152327520
2007-04-12,11.616328239440918,11.631489139024845,11.488332437049941,11.53207523622431,108207684
2007-04-13,11.588988304138184,11.65062545062636,11.5161682544955,11.642672300987297,111680208
2007-04-16,11.787320137023926,11.854922379052534,11.635214855674123,11.642919853767332,202912884
